6,https://www.ndtv.com/indians-abroad/parm-sandhu-of-metropolitan-police-sues-scotland-yard-over-racism-2065399,3,31,16,0
,,,,,
6,https://www.ndtv.com/india-news/union-budget-disappointed-people-of-andhra-pradesh-chandrababu-naidu-2065088,2,2,22,0
,,,,,
6,https://www.ndtv.com/india-news/mj-akbar-targets-journalist-priya-ramanis-tweets-articles-in-cross-examination-2065215,1,3,3,0
,,,,,
6,https://www.ndtv.com/education/jee-vacant-seats-in-engineering-no-additional-seats-in-civil-mechanical-recommends-aicte-2065339,1,3,4,0
,,,,,
6,https://www.ndtv.com/india-news/top-quotes-from-pm-modis-address-to-bjp-workers-in-varanasi-2065177,1,0,0,0
,,,,,
6,https://www.ndtv.com/tamil-nadu-news/mdmk-chief-v-gopalaswamy-vaiko-files-nomination-for-rajya-sabha-polls-day-after-conviction-2065415,2,7,6,0
,,,,,
6,https://sports.ndtv.com/cricket/sri-lanka-vs-india-live-score-over-match-44-odi-21-25-updates-2065284,0,0,0,0
,,,,,
6,https://www.ndtv.com/india-news/endangered-snow-leopard-spotted-on-nelong-valley-bridge-in-uttarakhand-2065267,0,0,0,0
,,,,,
7,https://www.ndtv.com/kerala-news/kerala-catholic-priest-accused-of-sexually-abusing-boys-arrested-2065605,14,392,96,0
,,,,,
7,https://www.ndtv.com/cities/haryana-doctor-rajiv-gupta-shot-dead-by-men-on-bike-opposition-attacks-government-2065634,14,187,101,0
,,,,,
7,https://www.ndtv.com/india-news/sanjay-nirupam-attacks-milind-deora-on-resignation-amid-turmoil-in-mumbai-congress-2065731,21,384,127,0
,,,,,
7,https://www.ndtv.com/india-news/budget-2019-super-rich-tax-rate-still-lower-than-in-china-us-south-africa-says-finance-ministry-2065736,29,274,89,0
,,,,,
7,https://www.ndtv.com/science/isro-chandrayaan-2-moon-mission-first-images-of-indias-satellite-pragyaan-rover-lift-off-next-week-2065737,15,215,214,0
,,,,,0
7,https://www.ndtv.com/india-news/majority-reeling-under-poverty-and-pm-modi-talking-about-cake-mayawati-2065773,10,44,28,0
,,,,,
7,https://www.ndtv.com/karnataka-news/attempt-to-divide-us-mallikarjun-kharge-denies-top-post-rumours-amid-karnataka-crisis-2065597,6,42,54,0
,,,,,
7,https://www.ndtv.com/entertainment/seen-priyanka-chopra-and-nick-jonas-romantic-dance-video-from-tuscany-vacation-yet-2065607,9,261,35,0
,,,,,
7,https://www.ndtv.com/tamil-nadu-news/tamil-nadu-activist-t-mugilan-missing-since-6-months-found-in-andhra-pradesh-2065552,8,103,81,0
,,,,,
7,https://www.ndtv.com/karnataka-news/on-karnataka-political-crisis-state-bjp-chief-bs-yeddyurappa-says-nowhere-related-to-this-2065613,7,6,3,0
,,,,,
7,https://www.ndtv.com/pune-news/zomato-pune-eatery-fined-rs-55-000-for-serving-butter-chicken-instead-of-paneer-butter-masala-2065763,6,161,40,0
,,,,,
7,https://www.ndtv.com/india-news/sunny-deols-election-expenditure-found-to-be-more-than-rs-70-lakh-limit-2065505,6,33,18,0
,,,,,
7,https://www.ndtv.com/india-news/centre-plans-rs-50-lakh-crore-investment-in-railways-by-2030-piyush-goyal-2065527,1,1,0,0
,,,,,
7,https://www.ndtv.com/business/budget-2019-fuel-petrol-diesel-price-hike-to-have-very-marginal-impact-on-inflation-finance-secretar-2065617,2,13,6,0
,,,,,
7,https://www.ndtv.com/business/budget-2019-income-tax-i-t-department-to-suo-motu-allot-pan-card-to-those-only-furnishing-aadhaar-of-2065655,1,4,3,0
,,,,,
7,https://www.ndtv.com/world-news/disney-star-cameron-boyce-dies-of-seizure-at-20-report-2065723,3,23,12,0
,,,,,
7,https://www.ndtv.com/andhra-pradesh-news/n-chandrababu-naidu-must-vacate-residence-alla-ramakrishna-reddy-2065767,1,4,3,0
,,,,,
7,https://www.ndtv.com/world-news/why-queen-elizabeth-prince-philip-missed-great-grandson-archies-christening-2065616,3,9,3,0
,,,,,
7,https://www.ndtv.com/india-news/31-fishermen-missing-in-bay-of-bengal-13-rescued-from-bangladesh-waters-2065771,0,0,0,0
,,,,,
7,https://sports.ndtv.com/cricket/lockie-ferguson-untroubled-by-new-zealands-underdogs-tag-in-world-cup-semi-final-vs-india-2065757,0,0,0,0
,,,,,
8,https://www.ndtv.com/karnataka-news/congresss-breakfast-meet-as-karnataka-ruling-coalition-wobbles-10-facts-2065862,37,783,816,0
,,,,,
8,https://www.ndtv.com/india-news/india-lodges-diplomatic-protest-over-new-un-report-that-alleges-rights-violations-in-jammu-and-kashm-2066103,11,16,7,0
,,,,,
8,https://www.ndtv.com/india-news/shabana-azmi-says-it-is-necessary-to-always-point-out-countrys-flaws-2065782,19,329,214,0
,,,,,
8,https://www.ndtv.com/world-news/rich-indians-to-the-rescue-as-chinese-tourists-shun-thailand-2065837,10,143,44,0
,,,,,
8,https://www.ndtv.com/india-news/rajnath-singh-in-parliament-says-bjp-has-nothing-to-do-with-karnataka-crisis-as-ruling-coalition-str-2066002,14,39,18,0
,,,,,
8,https://www.ndtv.com/india-news/on-video-at-least-15-men-beaten-forced-to-chant-gau-mata-ki-jai-in-madhya-pradesh-2065817,15,137,81,0
,,,,,
8,https://www.ndtv.com/offbeat/zomatos-viral-ghar-ka-khana-tweet-triggers-hilarious-responses-2066152,5,69,43,0
,,,,,
8,https://www.ndtv.com/india-news/bjps-wait-and-watch-stance-as-congress-jds-coalition-crumbles-in-karnataka-2066293,6,7,3,0
,,,,,
8,https://www.ndtv.com/india-news/jyotiraditya-scindia-for-chief-posters-appear-and-vanish-within-hours-in-bhopal-2066268,5,17,18,0
,,,,,
8,https://www.ndtv.com/world-news/imran-khan-to-stay-at-ambassador-s-residence-during-us-visit-avoid-expensive-hotels-report-2065872,9,17,6,0
,,,,,
8,https://www.ndtv.com/india-news/camera-reveals-last-moments-of-killed-nanda-devi-climbers-2066281,5,51,23,0
,,,,,
8,https://www.ndtv.com/entertainment/a-3-part-ramayana-with-500-crore-budget-announced-no-casting-details-yet-2065969,5,3,2,0
,,,,,
8,https://www.ndtv.com/india-news/trinamool-congress-lawmakers-protest-against-disinvestment-in-rajya-sabha-2066105,1,0,0,0
,,,,,
8,https://www.ndtv.com/world-news/deutsche-bank-careers-ended-with-an-envelope-a-hug-and-a-cab-ride-2066243,2,8,5,0
,,,,,
8,https://www.ndtv.com/cities/student-stabs-teacher-multiple-times-over-homework-in-haryana-school-2066318,1,47,44,0
,,,,,
8,https://www.ndtv.com/cities/more-than-100-bombs-recovered-from-west-bengals-birbhum-district-2065785,2,8,5,0
,,,,,
8,https://www.ndtv.com/entertainment/trending-amala-paul-on-how-she-filmed-the-nude-scene-in-aadai-2066094,3,64,64,0
,,,,,
8,https://www.ndtv.com/india-news/bjp-lawmakers-hema-malini-rajiv-pratap-rudy-question-centre-over-tourism-2066309,4,174,180,0
,,,,,
8,https://www.ndtv.com/world-news/iran-passes-uranium-enrichment-cap-set-in-2015-nuclear-deal-2066123,0,0,0,0
,,,,,
8,https://www.ndtv.com/delhi-news/heavy-rainfall-expected-in-delhi-ncr-in-next-24-hours-weather-office-2065849,0,0,0,0
,,,,,
9,https://www.ndtv.com/opinion/4-things-need-to-urgently-fix-in-indias-education-system-2066554,38,368,49,0
,,,,,
9,https://www.ndtv.com/india-news/saravana-bhavans-p-rajagopals-request-for-time-on-medical-grounds-to-serve-life-term-for-murder-deni-2066474,21,456,135,0
,,,,,
9,https://www.ndtv.com/india-news/rahul-gandhi-to-appear-in-court-for-amit-shah-murder-accused-defamation-case-2066398,11,121,88,0
,,,,,
9,https://www.ndtv.com/karnataka-news/karnataka-crisis-karnataka-coalition-fights-to-survive-rebels-at-unknown-mumbai-hotel-2066417,31,1569,563,0
,,,,,
9,https://www.ndtv.com/india-news/law-minister-ravi-shankar-prasad-supreme-court-judges-should-avoid-harsh-words-2066364,12,185,52,0
,,,,,
9,https://www.ndtv.com/business/the-mystery-of-the-missing-rs-1-7-lakh-crore-in-indias-budget-2066524,13,319,89,0
,,,,,
